claim_id,patient_id,hospital_id,doctor_id,diagnosis_code,disease_type,procedure_code,procedure_cost_standard,claim_amount,length_of_stay,previous_claims_count,patient_age,claim_date,abha_id,Claim_ID,Patient_ID,Hospital_ID,Doctor_ID,Diagnosis_Code,Treatment_Code,Admission_Date,Discharge_Date,Claim_Amount,Approved_Amount,Location
C1015,P0643,H019,D041,DIA_MINOR1,Minor,PROC17,33290,31293,3,5,47,2024-08-07,20217472548630,CLM11014,PAT21014,HSP112,DOC3051,D003,T300,2024-08-07,2023-11-09,43401,15250,Mumbai
C1016,P0345,H018,D019,DIA_DIAL,Chronic,PROC18,21251,22745,3,2,27,2024-10-30,23589206713776,CLM11015,PAT21015,HSP397,DOC8597,D001,T500,2024-04-01,2024-05-09,3530,13705,Mumbai
C1017,P0040,H009,D027,DIA_MINOR1,Minor,PROC18,26008,24889,7,2,48,2024-03-28,60519686767882,CLM11016,PAT21016,HSP859,DOC7213,D003,T200,2022-01-08,2022-06-03,44151,14599,Chennai
C1018,P0243,H014,D029,DIA_ACUTE1,Acute,PROC20,13928,15497,5,3,61,2024-07-28,76074097655386,CLM11017,PAT21017,HSP161,DOC3059,D004,T100,2025-06-05,2025-03-23,35598,44488,Hyderabad
C1019,P0726,H002,D024,DIA_ACUTE1,Acute,PROC06,25183,24568,2,5,73,2024-02-14,20100348534070,CLM11018,PAT21018,HSP143,DOC3585,D004,T100,2024-06-05,2022-07-05,38099,17655,Chennai
C1020,P0648,H020,D014,DIA_CAN,Chronic,PROC20,31879,30717,2,0,67,2024-07-17,54192886842857,CLM11019,PAT21019,HSP150,DOC1023,D001,T300,2022-05-03,2024-09-03,8274,13014,Delhi
C1021,P0306,H004,D037,DIA_MINOR1,Minor,PROC20,10120,7371,6,8,42,2024-12-07,45591350446818,CLM11020,PAT21020,HSP658,DOC2088,D002,T400,2023-05-25,2024-03-10,24830,36952,Hyderabad
C1022,P0111,H002,D028,DIA_DIAL,Chronic,PROC02,15167,17992,2,1,59,2024-05-05,96022356803093,CLM11021,PAT21021,HSP745,DOC4380,D001,T100,2023-03-03,2022-05-20,24110,23942,Mumbai
C1023,P0674,H001,D005,DIA_ACUTE1,Acute,PROC10,46570,47528,4,0,38,2024-01-07,79618017649144,CLM11022,PAT21022,HSP590,DOC9944,D003,T500,2022-09-19,2023-11-16,49368,39379,Chennai
C1024,P0118,H007,D015,DIA_ACUTE2,Acute,PROC03,25652,28193,3,3,35,2024-02-23,57138696352631,CLM11023,PAT21023,HSP807,DOC8951,D002,T200,2023-06-30,2022-06-20,29459,14646,Kolkata
C1025,P0672,H003,D039,DIA_ACUTE2,Acute,PROC08,11938,9589,5,6,51,2024-01-26,41083978886049,CLM11024,PAT21024,HSP873,DOC5553,D001,T500,2025-02-10,2022-04-26,30480,4354,Bangalore
C1026,P0548,H010,D049,DIA_ACUTE1,Acute,PROC12,34001,32301,4,3,46,2024-01-31,83345935232362,CLM11025,PAT21025,HSP482,DOC8174,D001,T300,2024-10-11,2022-08-06,44127,30965,Hyderabad
C1027,P0531,H010,D015,DIA_CAN,Chronic,PROC01,40513,38243,2,1,39,2024-04-09,92624552772263,CLM11026,PAT21026,HSP561,DOC4306,D001,T300,2023-10-10,2025-09-08,42848,15013,Hyderabad
C1028,P0308,H013,D017,DIA_ACUTE1,Acute,PROC01,19574,39148,9,2,72,2024-08-03,89436635497765,CLM11027,PAT21027,HSP647,DOC4604,D004,T500,2022-03-02,2022-02-06,34005,40789,Chennai
C1029,P0537,H001,D006,DIA_MINOR2,Minor,PROC08,12591,10160,7,8,54,2024-01-26,97069749778565,CLM11028,PAT21028,HSP836,DOC9963,D001,T500,2024-08-10,2024-07-15,49597,12285,Bangalore
C1030,P0069,H001,D012,DIA_ACUTE2,Acute,PROC08,44292,44250,7,8,40,2024-09-04,60682761895999,CLM11029,PAT21029,HSP365,DOC3515,D001,T500,2023-06-23,2023-07-03,15519,20385,Mumbai
C1031,P0758,H009,D022,DIA_DIAL,Chronic,PROC14,29804,29251,2,7,21,2024-04-13,36157474176299,CLM11030,PAT21030,HSP475,DOC2833,D004,T400,2025-01-08,2024-06-07,1359,31299,Hyderabad
C1032,P0344,H003,D027,DIA_MINOR2,Minor,PROC14,20909,19713,4,10,64,2024-01-13,51269547174758,CLM11031,PAT21031,HSP993,DOC5051,D001,T500,2022-09-26,2023-11-01,11633,22266,Hyderabad
C1033,P0110,H004,D014,DIA_MINOR2,Minor,PROC15,13474,11262,7,10,21,2024-12-07,62771404225878,CLM11032,PAT21032,HSP665,DOC8876,D001,T100,2025-06-29,2022-06-25,14819,21188,Bangalore
C1034,P0423,H008,D018,DIA_ACUTE2,Acute,PROC10,25651,27289,5,6,22,2024-02-05,96123419725426,CLM11033,PAT21033,HSP733,DOC8455,D004,T500,2024-04-24,2025-06-07,6424,15012,Delhi
C1035,P0050,H004,D017,DIA_DIAL,Chronic,PROC11,41412,40510,3,1,69,2024-06-30,74261861184687,CLM11034,PAT21034,HSP414,DOC8871,D004,T200,2025-06-07,2025-07-14,27247,16039,Kolkata
C1036,P0718,H020,D005,DIA_ACUTE2,Acute,PROC09,17192,18501,6,5,23,2024-12-20,31660723593504,CLM11035,PAT21035,HSP509,DOC2389,D004,T200,2025-02-18,2024-10-23,44714,10303,Chennai
C1037,P0374,H016,D041,DIA_ACUTE2,Acute,PROC12,15370,14747,4,10,65,2024-01-15,12483626473944,CLM11036,PAT21036,HSP885,DOC8180,D004,T200,2023-09-26,2023-12-28,25577,25791,Delhi
C1038,P0301,H001,D038,DIA_MINOR2,Minor,PROC03,22084,22355,6,10,69,2024-05-07,50780823482061,CLM11037,PAT21037,HSP467,DOC1088,D002,T500,2025-01-02,2025-09-11,6139,34375,Mumbai
C1039,P0214,H001,D020,DIA_MINOR1,Minor,PROC16,30303,28271,5,0,20,2024-01-05,28690291332686,CLM11038,PAT21038,HSP808,DOC8413,D002,T100,2025-03-06,2024-06-08,13154,19334,Hyderabad
C1040,P0435,H013,D041,DIA_ACUTE2,Acute,PROC09,33998,33977,2,2,34,2024-11-27,16644101321240,CLM11039,PAT21039,HSP432,DOC3988,D004,T500,2023-08-14,2022-09-29,14863,19287,Chennai
C1041,P0511,H006,D046,DIA_ACUTE2,Acute,PROC01,41160,42234,5,10,66,2024-06-11,94292942053065,CLM11040,PAT21040,HSP204,DOC2541,D005,T300,2024-01-27,2023-06-01,12665,28644,Bangalore
C1042,P0394,H018,D022,DIA_MINOR1,Minor,PROC20,33706,36561,5,8,68,2024-06-22,93919301269897,CLM11041,PAT21041,HSP544,DOC4537,D005,T200,2024-05-18,2023-11-28,33899,11794,Kolkata
C1043,P0476,H017,D009,DIA_CAN,Chronic,PROC14,20727,19262,1,8,46,2024-09-14,12598457735103,CLM11042,PAT21042,HSP103,DOC5574,D001,T100,2023-03-08,2025-02-23,7783,10549,Chennai
C1044,P0064,H006,D015,DIA_DIAL,Chronic,PROC01,36376,33772,3,4,27,2024-05-17,66969511608848,CLM11043,PAT21043,HSP952,DOC3998,D002,T300,2023-03-26,2024-07-21,20680,23562,Hyderabad
C1045,P0059,H003,D001,DIA_MINOR1,Minor,PROC07,29586,28535,6,2,70,2024-02-14,59328829919106,CLM11044,PAT21044,HSP541,DOC2856,D005,T100,2024-02-09,2023-11-11,26014,10386,Chennai
C1046,P0338,H013,D042,DIA_MINOR2,Minor,PROC16,24900,23194,7,6,38,2024-06-20,10665781902196,CLM11045,PAT21045,HSP491,DOC1514,D001,T100,2025-11-05,2023-07-25,36272,29536,Mumbai
C1047,P0588,H020,D045,DIA_MINOR1,Minor,PROC19,46559,44994,5,8,46,2024-12-12,12023593992029,CLM11046,PAT21046,HSP853,DOC4468,D002,T100,2022-08-09,2025-02-19,1887,41517,Kolkata
C1048,P0220,H016,D015,DIA_ACUTE2,Acute,PROC08,47683,46448,5,0,68,2024-05-23,86769287958000,CLM11047,PAT21047,HSP817,DOC1093,D005,T100,2023-09-11,2023-09-21,4112,35283,Bangalore
C1049,P0522,H018,D004,DIA_CAN,Chronic,PROC17,41378,40026,2,6,51,2024-08-03,65799248275285,CLM11048,PAT21048,HSP933,DOC2013,D002,T300,2024-07-16,2022-09-22,31613,31555,Mumbai
C1050,P0712,H016,D018,DIA_ACUTE2,Acute,PROC13,22613,23566,5,3,34,2024-01-03,26029847901912,CLM11049,PAT21049,HSP136,DOC5556,D003,T300,2024-01-17,2022-08-13,5199,7021,Kolkata
C1051,P0629,H019,D004,DIA_ACUTE1,Acute,PROC13,10537,9619,3,10,21,2024-09-26,43148698728629,CLM11050,PAT21050,HSP823,DOC8080,D002,T500,2022-08-28,2025-06-13,31212,35230,Mumbai
C1052,P0428,H009,D025,DIA_MINOR2,Minor,PROC16,12114,36342,9,6,80,2024-08-11,11511180019522,CLM11051,PAT21051,HSP616,DOC7930,D005,T200,2024-08-24,2023-05-10,41112,15634,Hyderabad
C1053,P0091,H008,D041,DIA_ACUTE2,Acute,PROC07,44243,41528,5,7,72,2024-03-20,63987084390442,CLM11052,PAT21052,HSP459,DOC7790,D004,T300,2024-02-22,2024-10-17,17524,15002,Chennai
C1054,P0330,H006,D044,DIA_MINOR2,Minor,PROC19,30457,28100,6,2,21,2024-02-13,88431010593093,CLM11053,PAT21053,HSP190,DOC1722,D003,T100,2022-07-25,2023-07-16,35634,37123,Chennai
C1055,P0289,H001,D033,DIA_ACUTE1,Acute,PROC11,20473,18915,5,8,35,2024-01-26,78799944535634,CLM11054,PAT21054,HSP417,DOC5283,D001,T500,2025-10-02,2023-02-26,20844,35344,Mumbai
C1056,P0258,H018,D036,DIA_DIAL,Chronic,PROC18,39716,38965,3,0,56,2024-06-26,69419939388413,CLM11055,PAT21055,HSP652,DOC2180,D003,T500,2024-04-12,2022-07-25,48309,4547,Bangalore
C1057,P0423,H016,D040,DIA_MINOR1,Minor,PROC16,49911,49201,3,10,35,2024-02-28,12290072648100,CLM11056,PAT21056,HSP625,DOC4948,D002,T300,2025-03-25,2025-07-14,9265,25332,Chennai
C1058,P0729,H015,D005,DIA_ACUTE2,Acute,PROC08,31823,34047,7,2,75,2024-04-28,20750926570318,CLM11057,PAT21057,HSP908,DOC8463,D001,T300,2024-01-26,2023-01-15,20176,44411,Kolkata
C1059,P0310,H014,D035,DIA_MINOR1,Minor,PROC10,25522,25175,6,6,73,2024-04-30,89166339845791,CLM11058,PAT21058,HSP528,DOC4340,D005,T100,2025-04-24,2024-12-08,12708,30086,Hyderabad
C1060,P0103,H016,D038,DIA_ACUTE1,Acute,PROC08,10128,9472,3,4,23,2024-07-15,82876883806207,CLM11059,PAT21059,HSP937,DOC2722,D003,T400,2025-03-02,2025-04-23,29292,38144,Hyderabad
C1061,P0470,H005,D031,DIA_CAN,Chronic,PROC17,23395,22066,2,9,32,2024-10-27,63422607706929,CLM11060,PAT21060,HSP788,DOC3168,D005,T300,2023-08-31,2025-05-04,18053,12773,Bangalore
C1062,P0282,H001,D018,DIA_CAN,Chronic,PROC06,9546,11837,3,5,76,2024-05-03,59312309939906,CLM11061,PAT21061,HSP918,DOC6923,D003,T300,2022-03-01,2022-04-15,43344,17082,Mumbai
C1063,P0114,H008,D048,DIA_DIAL,Chronic,PROC03,38880,39661,15,3,41,2024-10-11,68807533017430,CLM11062,PAT21062,HSP395,DOC1143,D005,T500,2022-03-21,2022-01-27,9780,34439,Bangalore
C1064,P0141,H016,D050,DIA_DIAL,Chronic,PROC04,38164,38165,3,7,53,2024-11-16,60471699833702,CLM11063,PAT21063,HSP657,DOC7733,D005,T400,2024-07-31,2026-01-02,43284,19516,Kolkata
C1065,P0238,H002,D035,DIA_DIAL,Chronic,PROC08,34145,136580,5,10,51,2024-04-11,76049017247918,CLM11064,PAT21064,HSP968,DOC4603,D001,T400,2023-04-13,2023-10-03,13904,44983,Kolkata
C1066,P0668,H007,D048,DIA_MINOR1,Minor,PROC19,33305,99915,10,3,53,2024-12-21,34894980240678,CLM11065,PAT21065,HSP948,DOC8241,D001,T200,2023-10-06,2024-08-14,9406,20089,Hyderabad
C1067,P0543,H012,D006,DIA_MINOR2,Minor,PROC16,25292,26657,7,6,68,2024-11-30,36408516030384,CLM11066,PAT21066,HSP991,DOC3241,D001,T300,2022-07-18,2022-01-07,32665,36585,Mumbai
C1068,P0216,H011,D024,DIA_ACUTE2,Acute,PROC08,10012,10227,6,4,31,2024-10-30,35806310319491,CLM11067,PAT21067,HSP986,DOC2005,D005,T200,2025-04-23,2022-08-04,45243,17954,Kolkata
C1069,P0092,H012,D003,DIA_ACUTE1,Acute,PROC03,42102,43696,4,5,20,2024-02-07,42459362618430,CLM11068,PAT21068,HSP244,DOC1696,D001,T500,2022-05-31,2025-10-22,38204,16768,Mumbai
C1070,P0032,H006,D018,DIA_ACUTE2,Acute,PROC08,24278,23618,4,9,20,2024-11-19,31630042303586,CLM11069,PAT21069,HSP272,DOC8957,D004,T200,2022-05-18,2024-01-12,47006,21248,Chennai
C1071,P0176,H009,D007,DIA_DIAL,Chronic,PROC08,36794,39160,1,10,58,2024-11-15,23905172785447,CLM11070,PAT21070,HSP351,DOC8413,D005,T200,2025-10-24,2025-01-28,2430,27208,Delhi
C1072,P0761,H020,D043,DIA_MINOR1,Minor,PROC17,33505,32931,4,0,57,2024-04-02,23981296378663,CLM11071,PAT21071,HSP668,DOC5623,D003,T500,2025-11-12,2023-01-23,46754,14364,Kolkata
C1073,P0420,H001,D021,DIA_MINOR1,Minor,PROC15,48810,46485,4,8,29,2024-07-28,78363772728188,CLM11072,PAT21072,HSP968,DOC5032,D005,T500,2024-02-01,2024-08-30,37398,5775,Mumbai
C1074,P0060,H015,D049,DIA_MINOR1,Minor,PROC13,41262,43336,4,10,38,2024-02-23,59276779215790,CLM11073,PAT21073,HSP825,DOC8976,D005,T100,2023-09-02,2022-05-06,35987,19058,Mumbai
C1075,P0637,H010,D030,DIA_CAN,Chronic,PROC05,29667,118668,6,10,48,2024-02-27,11098743914135,CLM11074,PAT21074,HSP491,DOC2196,D004,T400,2023-04-06,2025-02-27,16830,37984,Mumbai
C1076,P0176,H003,D020,DIA_ACUTE2,Acute,PROC05,18761,19977,7,5,26,2024-08-01,60344110365998,CLM11075,PAT21075,HSP776,DOC6898,D002,T300,2024-01-12,2025-05-07,43941,20081,Kolkata
C1077,P0721,H007,D041,DIA_DIAL,Chronic,PROC12,34559,32589,3,3,50,2024-02-24,65471045518476,CLM11076,PAT21076,HSP311,DOC6739,D003,T200,2025-08-29,2025-11-19,14499,29542,Delhi
C1078,P0132,H017,D003,DIA_ACUTE1,Acute,PROC06,29404,30212,2,1,69,2024-06-28,89745805882046,CLM11077,PAT21077,HSP215,DOC6083,D004,T300,2022-08-05,2024-05-01,11322,40082,Hyderabad
C1079,P0235,H016,D030,DIA_DIAL,Chronic,PROC06,28854,26887,2,5,55,2024-11-24,73872301259649,CLM11078,PAT21078,HSP569,DOC8665,D002,T200,2024-11-03,2022-04-05,30635,4675,Kolkata
C1080,P0260,H008,D012,DIA_ACUTE1,Acute,PROC12,44231,41897,3,2,35,2024-10-30,54896998490334,CLM11079,PAT21079,HSP990,DOC7935,D001,T300,2025-12-14,2022-09-13,30492,28237,Kolkata
C1081,P0298,H003,D029,DIA_CAN,Chronic,PROC01,20060,17830,1,9,50,2024-04-13,96065522688630,CLM11080,PAT21080,HSP296,DOC4574,D003,T500,2024-05-03,2024-11-18,24190,10774,Kolkata
C1082,P0774,H003,D037,DIA_MINOR2,Minor,PROC08,42686,44831,2,2,24,2024-10-18,54878516687118,CLM11081,PAT21081,HSP765,DOC2754,D004,T400,2024-07-25,2024-02-22,27037,23434,Mumbai
C1083,P0201,H018,D049,DIA_CAN,Chronic,PROC04,41572,83144,9,9,39,2024-09-03,39329796683491,CLM11082,PAT21082,HSP241,DOC9265,D003,T500,2025-10-07,2023-05-27,34877,23412,Chennai
C1084,P0485,H009,D024,DIA_MINOR2,Minor,PROC08,20195,20187,6,6,60,2024-05-05,14840111633805,CLM11083,PAT21083,HSP741,DOC5828,D001,T500,2024-03-08,2022-05-25,34095,2303,Hyderabad
C1085,P0073,H019,D013,DIA_ACUTE1,Acute,PROC18,25207,75621,9,8,79,2024-02-20,76026808133488,CLM11084,PAT21084,HSP929,DOC3495,D002,T100,2024-12-09,2024-12-27,26728,11938,Hyderabad
C1086,P0393,H001,D045,DIA_MINOR2,Minor,PROC06,31829,34763,2,2,53,2024-04-03,68573581093341,CLM11085,PAT21085,HSP353,DOC1478,D002,T100,2023-10-22,2024-11-15,28196,32045,Hyderabad
C1087,P0005,H011,D005,DIA_CAN,Chronic,PROC12,32687,65374,5,7,19,2024-03-15,46412505535166,CLM11086,PAT21086,HSP491,DOC7788,D004,T100,2025-11-05,2022-07-27,36644,8001,Bangalore
C1088,P0134,H005,D021,DIA_DIAL,Chronic,PROC06,31301,62602,4,3,50,2024-09-14,74505943023316,CLM11087,PAT21087,HSP963,DOC3684,D005,T500,2025-03-13,2023-04-29,8672,11172,Delhi
C1089,P0045,H003,D004,DIA_CAN,Chronic,PROC18,19627,17833,3,8,20,2024-10-08,91156361470915,CLM11088,PAT21088,HSP209,DOC6612,D001,T200,2024-09-19,2022-02-23,13511,41665,Chennai
C1090,P0495,H020,D001,DIA_DIAL,Chronic,PROC14,49368,49181,2,6,53,2024-10-20,45663859447309,CLM11089,PAT21089,HSP719,DOC3079,D004,T300,2023-05-20,2023-02-21,11212,13897,Chennai
C1091,P0751,H014,D028,DIA_MINOR1,Minor,PROC03,44885,46718,5,6,30,2024-04-17,19429661567740,CLM11090,PAT21090,HSP477,DOC6784,D002,T400,2023-01-18,2025-01-26,29020,25489,Kolkata
C1092,P0445,H006,D034,DIA_ACUTE1,Acute,PROC06,42812,40969,3,10,40,2024-08-27,28071135566436,CLM11091,PAT21091,HSP177,DOC9207,D003,T100,2023-10-06,2022-08-25,41851,42843,Kolkata
C1093,P0477,H013,D025,DIA_ACUTE1,Acute,PROC03,43904,87808,7,6,27,2024-03-10,28063434212579,CLM11092,PAT21092,HSP990,DOC8246,D002,T300,2025-08-27,2023-08-17,2096,3928,Hyderabad
C1094,P0747,H008,D011,DIA_ACUTE2,Acute,PROC17,31049,29063,5,8,72,2024-09-13,81211997639128,CLM11093,PAT21093,HSP313,DOC1252,D005,T500,2023-12-24,2024-03-28,35598,1704,Mumbai
C1095,P0228,H019,D042,DIA_ACUTE1,Acute,PROC19,15558,17301,7,2,78,2024-10-08,90084923678000,CLM11094,PAT21094,HSP941,DOC3355,D001,T400,2022-11-06,2024-05-23,46702,3595,Delhi
C1096,P0493,H017,D018,DIA_DIAL,Chronic,PROC10,11189,13571,3,0,56,2024-07-18,25595080017071,CLM11095,PAT21095,HSP464,DOC2808,D005,T500,2023-12-13,2025-03-05,36180,13483,Kolkata
C1097,P0256,H001,D029,DIA_MINOR1,Minor,PROC09,46121,45460,5,9,52,2024-01-16,89936591192388,CLM11096,PAT21096,HSP688,DOC3176,D001,T200,2023-09-19,2025-02-25,13621,857,Delhi
C1098,P0739,H007,D046,DIA_ACUTE1,Acute,PROC16,46760,48238,7,9,77,2024-10-21,34217355764156,CLM11097,PAT21097,HSP749,DOC7298,D004,T200,2024-12-17,2023-04-11,14711,9147,Kolkata
C1099,P0304,H015,D034,DIA_ACUTE2,Acute,PROC16,48179,48504,3,9,44,2024-11-20,30449071968577,CLM11098,PAT21098,HSP424,DOC2795,D002,T100,2022-08-03,2025-12-28,31897,34675,Mumbai
C1100,P0603,H019,D023,DIA_ACUTE2,Acute,PROC20,42420,43514,4,3,61,2024-09-06,76809451296700,CLM11099,PAT21099,HSP980,DOC6500,D004,T500,2023-05-22,2025-11-22,30390,35650,Delhi
C1101,P0332,H015,D032,DIA_MINOR1,Minor,PROC05,44202,44887,5,10,67,2024-06-12,20967354031350,CLM11100,PAT21100,HSP468,DOC6856,D003,T100,2022-10-20,2022-01-28,34416,17871,Mumbai
C1102,P0532,H012,D022,DIA_MINOR2,Minor,PROC12,38920,40421,5,1,18,2024-12-24,47088267098983,CLM11101,PAT21101,HSP398,DOC3220,D005,T400,2022-05-24,2024-06-03,46189,39546,Mumbai
C1103,P0510,H009,D042,DIA_MINOR1,Minor,PROC10,30965,28922,4,6,43,2024-12-31,98256981935509,CLM11102,PAT21102,HSP351,DOC1764,D005,T500,2023-03-09,2024-06-12,27673,2449,Kolkata
C1104,P0716,H019,D006,DIA_ACUTE1,Acute,PROC08,41462,43031,16,1,44,2024-11-24,54176586937273,CLM11103,PAT21103,HSP768,DOC4086,D001,T300,2022-09-12,2024-05-21,31118,40977,Mumbai
C1105,P0419,H007,D050,DIA_DIAL,Chronic,PROC02,36751,38303,2,0,19,2024-10-17,66056059776698,CLM11104,PAT21104,HSP360,DOC9991,D003,T400,2023-11-29,2023-10-04,44487,31035,Delhi
C1106,P0017,H015,D025,DIA_MINOR1,Minor,PROC19,25002,25802,3,4,68,2024-01-24,99628854505972,CLM11105,PAT21105,HSP158,DOC6664,D002,T500,2025-02-19,2023-09-08,18875,33290,Bangalore
C1107,P0103,H001,D027,DIA_DIAL,Chronic,PROC02,30784,123136,5,0,59,2024-04-26,75659248668028,CLM11106,PAT21106,HSP783,DOC8748,D003,T200,2024-01-25,2023-07-06,13774,2190,Bangalore
C1108,P0215,H019,D002,DIA_DIAL,Chronic,PROC19,8893,6844,2,3,25,2024-08-08,83006982980873,CLM11107,PAT21107,HSP338,DOC2588,D001,T500,2024-08-06,2023-02-04,12380,2556,Chennai
C1109,P0474,H012,D038,DIA_MINOR1,Minor,PROC12,23197,21157,2,8,38,2024-12-10,96554254282376,CLM11108,PAT21108,HSP390,DOC5763,D002,T400,2023-01-22,2024-08-31,44764,37578,Mumbai
C1110,P0611,H020,D039,DIA_MINOR2,Minor,PROC20,40190,39709,3,4,29,2024-01-20,11993372991664,CLM11109,PAT21109,HSP465,DOC4145,D002,T300,2025-07-31,2026-01-03,14017,42782,Delhi
C1111,P0004,H008,D010,DIA_DIAL,Chronic,PROC03,40444,42819,2,4,80,2024-09-27,55527481512303,CLM11110,PAT21110,HSP514,DOC8054,D001,T200,2024-04-06,2024-07-11,44243,35642,Chennai
C1112,P0445,H008,D008,DIA_ACUTE2,Acute,PROC08,41469,43186,2,8,72,2024-05-12,76759981525633,CLM11111,PAT21111,HSP539,DOC6808,D004,T300,2022-01-03,2025-09-22,20543,37372,Kolkata
C1113,P0271,H009,D008,DIA_ACUTE1,Acute,PROC16,26875,28145,5,3,42,2024-06-21,65284185971964,CLM11112,PAT21112,HSP480,DOC7002,D005,T500,2022-12-30,2022-12-31,18428,37191,Chennai
C1114,P0088,H016,D024,DIA_ACUTE1,Acute,PROC07,32261,32593,5,5,25,2024-11-06,41002542749616,CLM11113,PAT21113,HSP998,DOC1144,D005,T300,2022-02-26,2022-09-16,39990,19007,Bangalore
C1115,P0305,H012,D033,DIA_MINOR2,Minor,PROC14,11276,12126,6,1,38,2024-09-20,96691218332040,CLM11114,PAT21114,HSP466,DOC6299,D005,T500,2025-12-23,2024-11-24,10078,35776,Mumbai
C1116,P0153,H007,D004,DIA_MINOR2,Minor,PROC04,48868,48281,4,6,61,2024-03-25,32245372355556,CLM11115,PAT21115,HSP809,DOC4986,D005,T500,2023-04-14,2025-06-25,19777,16349,Mumbai
C1117,P0369,H004,D022,DIA_ACUTE1,Acute,PROC18,11126,11765,2,4,48,2024-09-28,77386098961782,CLM11116,PAT21116,HSP193,DOC2334,D004,T500,2024-02-18,2025-07-30,29299,2713,Kolkata
C1118,P0674,H004,D014,DIA_DIAL,Chronic,PROC20,19048,18966,2,4,28,2024-05-05,21055176372882,CLM11117,PAT21117,HSP817,DOC4937,D005,T500,2024-06-16,2024-09-30,24812,17063,Hyderabad
C1119,P0625,H001,D040,DIA_DIAL,Chronic,PROC07,23857,95428,6,1,43,2024-08-17,36531685670246,CLM11118,PAT21118,HSP922,DOC6037,D003,T300,2023-08-17,2022-11-03,37657,4634,Kolkata
C1120,P0568,H003,D045,DIA_MINOR2,Minor,PROC06,11064,8125,7,5,28,2024-06-16,27390989241531,CLM11119,PAT21119,HSP413,DOC8147,D004,T200,2022-03-24,2023-12-06,16992,39293,Hyderabad
C1121,P0029,H018,D022,DIA_MINOR1,Minor,PROC17,49249,147747,10,4,34,2024-07-14,33720287632729,CLM11120,PAT21120,HSP568,DOC2005,D004,T400,2025-08-16,2023-07-15,10062,43581,Delhi
C1122,P0252,H008,D042,DIA_DIAL,Chronic,PROC02,41760,39465,3,1,63,2024-10-08,90659764096620,CLM11121,PAT21121,HSP999,DOC1202,D001,T500,2023-02-17,2024-03-20,19168,28980,Delhi
C1123,P0185,H016,D045,DIA_MINOR1,Minor,PROC03,32341,29788,4,8,43,2024-05-14,31843532431428,CLM11122,PAT21122,HSP474,DOC3865,D003,T400,2025-04-14,2023-08-06,15267,21927,Bangalore
C1124,P0791,H019,D041,DIA_MINOR1,Minor,PROC14,37716,113148,9,4,77,2024-04-05,54896387326216,CLM11123,PAT21123,HSP286,DOC7376,D001,T100,2022-04-21,2022-09-10,28929,43569,Mumbai
C1125,P0761,H002,D014,DIA_MINOR1,Minor,PROC07,27924,30458,2,9,40,2024-09-22,90523121282598,CLM11124,PAT21124,HSP294,DOC4996,D001,T400,2024-10-09,2023-06-04,48696,24668,Mumbai
C1126,P0682,H016,D044,DIA_MINOR1,Minor,PROC01,35315,32345,6,10,46,2024-01-04,14439850239264,CLM11125,PAT21125,HSP821,DOC1290,D002,T100,2024-12-12,2022-10-04,38598,7538,Mumbai
C1127,P0230,H002,D039,DIA_DIAL,Chronic,PROC14,20809,21890,3,1,65,2024-03-17,16962919651369,CLM11126,PAT21126,HSP695,DOC8595,D003,T500,2024-09-09,2023-12-07,24460,40344,Hyderabad
C1128,P0334,H018,D034,DIA_MINOR2,Minor,PROC05,38032,76064,7,2,45,2024-04-18,92823621129120,CLM11127,PAT21127,HSP891,DOC4934,D004,T100,2022-03-04,2025-12-25,41273,40502,Chennai
C1129,P0033,H016,D034,DIA_ACUTE1,Acute,PROC16,39734,119202,2,7,40,2024-11-30,65937995630033,CLM11128,PAT21128,HSP896,DOC6383,D001,T300,2023-05-21,2025-09-15,19895,34450,Mumbai
C1130,P0720,H019,D048,DIA_ACUTE2,Acute,PROC14,23999,21956,7,8,50,2024-09-24,16924554976603,CLM11129,PAT21129,HSP767,DOC8582,D004,T400,2023-11-02,2023-07-06,13870,38734,Mumbai
C1131,P0056,H008,D005,DIA_MINOR1,Minor,PROC19,30839,29907,5,8,43,2024-09-14,98017675172690,CLM11130,PAT21130,HSP391,DOC2470,D002,T100,2025-06-21,2024-08-03,19422,2183,Kolkata
C1132,P0256,H005,D013,DIA_DIAL,Chronic,PROC15,46479,45234,3,3,46,2024-10-08,84758579328050,CLM11131,PAT21131,HSP554,DOC8710,D002,T500,2022-10-06,2023-05-17,14661,25813,Chennai
C1133,P0275,H020,D015,DIA_DIAL,Chronic,PROC16,28237,30393,3,2,64,2024-09-09,75580020536605,CLM11132,PAT21132,HSP523,DOC5941,D004,T200,2022-05-13,2022-04-27,25512,29646,Kolkata
C1134,P0707,H008,D003,DIA_DIAL,Chronic,PROC15,11330,12648,2,1,25,2024-01-02,93043363728174,CLM11133,PAT21133,HSP541,DOC8835,D003,T200,2024-06-12,2022-08-16,33493,34687,Kolkata
C1135,P0661,H016,D008,DIA_MINOR2,Minor,PROC07,29160,26560,5,10,21,2024-01-26,32046975889883,CLM11134,PAT21134,HSP347,DOC7895,D001,T400,2024-07-16,2023-06-03,49058,16202,Chennai
C1136,P0387,H016,D048,DIA_ACUTE2,Acute,PROC10,35356,38143,2,9,22,2024-03-20,43059339410576,CLM11135,PAT21135,HSP840,DOC4051,D002,T100,2022-04-09,2023-01-04,2303,40734,Chennai
